2021-12-08 20:54:04,398+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map...
2021-12-08 20:54:04,410+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map...
2021-12-08 20:54:04,433+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_ndl14.map...
2021-12-08 20:54:04,450+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map
2021-12-08 20:54:04,451+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts.map...
2021-12-08 20:54:04,456+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map
2021-12-08 20:54:04,456+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex.map...
2021-12-08 20:54:04,474+0100 INFO  mkfntmap - running: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:54:04,474+0100 INFO  mkfntmap.core - start process: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:54:05,235+0100 INFO  mkfntmap - this process (10228) finishes with exit code 0
2021-12-08 20:54:05,236+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs/config\fontconfig\config\fonts.conf
2021-12-08 20:54:05,237+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs\install\fontconfig/config\fonts.conf.in
2021-12-08 21:05:24,598+0100 INFO  mkfntmap - this process (10416) started by 'initexmf' with command line: mkfntmap --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 21:05:24,599+0100 INFO  mkfntmap - Parsing config file C:\_Vim\.vim\MiKTeX\texmfs\install\miktex/config\updmap.cfg...
2021-12-08 21:05:24,774+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvipdfmx\kanjix.map...
2021-12-08 21:05:24,775+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\builtin35.map...
2021-12-08 21:05:24,778+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\download35.map...
2021-12-08 21:05:24,782+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\ps2pk.map...
2021-12-08 21:05:24,795+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_pk.map...
2021-12-08 21:05:24,805+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map...
2021-12-08 21:05:24,818+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map...
2021-12-08 21:05:24,834+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_ndl14.map...
2021-12-08 21:05:24,853+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map
